mdb_source_id,data_type,entity_type,location.country_code,location.country_name,location.subdivision_name,location.municipality,provider,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment,region_and_agency,location_and_agency,location&agency_tally
636,gtfs,NA,US,United States,Oregon,Redmond,High Desert Point,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/highdesertpoint-or-us/highdesertpoint-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-high-desert-point-gtfs-636.zip?alt=media,NA,NA,NA,NA,NA,2022-03-16T20:11:36Z,deprecated,NA,NA,NA,Oregon>High Desert Point,United States>Oregon>High Desert Point,1
121,gtfs,NA,US,United States,Oregon,Grants Pass,Josephine County Transit (JCT),NA,NA,support+test+josephinecounty-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/josephinecounty-or-us/josephinecounty-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-josephine-county-transit-jct-gtfs-121.zip?alt=media,NA,42.162895,42.69524,-123.650417,-122.871036,2022-03-14T21:12:44Z,NA,NA,NA,NA,Oregon>Josephine County Transit (JCT),United States>Oregon>Josephine County Transit (JCT),1
272,gtfs,NA,US,United States,Oregon,Pendleton,Kayak Transit (CTUIR),NA,NA,support+test+ctuir-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/ctuir-or-us/ctuir-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-kayak-transit-ctuir-gtfs-272.zip?alt=media,NA,45.3193040477042,46.0661407,-119.499208245983,-118.077631,2022-03-15T17:45:22Z,NA,NA,NA,NA,Oregon>Kayak Transit (CTUIR),United States>Oregon>Kayak Transit (CTUIR),1
560,gtfs,NA,US,United States,Oregon,Klamath Falls,Klamath Shuttle,NA,NA,NA,NA,https://oregon-gtfs.com/gtfs_data/klamathshuttle-or-us/klamathshuttle-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-klamath-shuttle-gtfs-560.zip?alt=media,NA,42.225506,42.91113,-122.144812,-121.771952,2022-03-16T20:09:32Z,NA,NA,NA,NA,Oregon>Klamath Shuttle,United States>Oregon>Klamath Shuttle,1
124,gtfs,NA,US,United States,Oregon,Klamath Falls,Klamath Shuttle - Crater Lake Trolley,NA,NA,support+craterlaketrolley-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/craterlaketrolley-or-us/craterlaketrolley-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-klamath-shuttle-crater-lake-trolley-gtfs-124.zip?alt=media,NA,42.225506,42.91113,-122.144812,-121.771952,2022-03-14T21:12:50Z,inactive,fares-v1,NA,NA,Oregon>Klamath Shuttle - Crater Lake Trolley,United States>Oregon>Klamath Shuttle - Crater Lake Trolley,1
135,gtfs,NA,US,United States,Oregon,Albany,"LINX Transit, Linn-Benton Loop, Albany Transit System",NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/albanytransit-or-us/albanytransit-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-linx-transit-linnbenton-loop-albany-transit-system-gtfs-135.zip?alt=media,NA,44.515628,44.657,-123.273597394,-122.899202,2022-03-14T21:13:19Z,NA,fares-v1|flex-v1,NA,NA,"Oregon>LINX Transit, Linn-Benton Loop, Albany Transit System","United States>Oregon>LINX Transit, Linn-Benton Loop, Albany Transit System",1
131,gtfs,NA,US,United States,Oregon,Eugene,Lane Transit District (LTD),NA,NA,NA,NA,https://www.ltd.org/files/library/ltdgtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-lane-transit-district-ltd-gtfs-131.zip?alt=media,NA,43.7849362,44.2226569,-123.3561683,-122.1152746,2022-03-14T21:13:14Z,NA,fares-v1,NA,NA,Oregon>Lane Transit District (LTD),United States>Oregon>Lane Transit District (LTD),1
590,gtfs,NA,US,United States,Oregon,Pendleton,Let'er Bus,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/pendleton-or-us/pendleton-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-leter-bus-gtfs-590.zip?alt=media,NA,45.6451995398724,45.6884126437407,-118.840975383736,-118.749787194685,2022-03-16T20:10:11Z,NA,NA,NA,NA,Oregon>Let'er Bus,United States>Oregon>Let'er Bus,1
23,gtfs,NA,US,United States,Oregon,Newport,Lincoln County Transit (LCT),NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/lincolncounty-or-us/lincolncounty-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-lincoln-county-transit-lct-gtfs-23.zip?alt=media,NA,44.3116263048855,45.01935811,-124.105422953253,-123.10286,2022-03-14T20:06:48Z,NA,fares-v1|flex-v1,NA,NA,Oregon>Lincoln County Transit (LCT),United States>Oregon>Lincoln County Transit (LCT),1
932,gtfs,NA,US,United States,Oregon,Eugene,Link Lane,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/lcog-or-us/lcog-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-link-lane-gtfs-932.zip?alt=media,NA,43.9664002698976,44.3116543,-124.11564,-123.092641521866,2022-03-17T18:20:39Z,NA,NA,NA,NA,Oregon>Link Lane,United States>Oregon>Link Lane,1
137,gtfs,NA,US,United States,Oregon,Sweet Home,Linn Shuttle,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/linnshuttle-or-us/linnshuttle-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-linn-shuttle-gtfs-137.zip?alt=media,https://oregon-gtfs.trilliumtransit.com,44.348301,44.6391624771784,-123.115110397339,-121.996021,2022-03-14T21:13:22Z,NA,NA,NA,NA,Oregon>Linn Shuttle,United States>Oregon>Linn Shuttle,1
141,gtfs,NA,US,United States,Oregon,Ontario,Malheur Council on Aging & Community Services,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/mcacs-or-us/mcacs-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-malheur-council-on-aging-community-services-gtfs-141.zip?alt=media,NA,43.876076,44.0356123,-117.2416815,-116.9238317,2022-03-14T21:13:28Z,NA,NA,NA,NA,Oregon>Malheur Council on Aging & Community Services,United States>Oregon>Malheur Council on Aging & Community Services,1
933,gtfs,NA,US,United States,Oregon,Bend,Mt. Bachelor,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/mtbachelor-or-us/mtbachelor-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-mt-bachelor-gtfs-933.zip?alt=media,NA,44.003281,44.0503687550885,-121.678688,-121.326899132784,2022-03-17T18:20:40Z,NA,NA,NA,NA,Oregon>Mt. Bachelor,United States>Oregon>Mt. Bachelor,1
638,gtfs,NA,US,United States,Oregon,Astoria,NorthWest POINT,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/northwestpoint-or-us/northwestpoint-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-northwest-point-gtfs-638.zip?alt=media,NA,45.510194773438,46.19021,-123.9618428,-122.676247358322,2022-03-16T20:11:40Z,inactive,fares-v1,NA,NA,Oregon>NorthWest POINT,United States>Oregon>NorthWest POINT,1
800,gtfs,NA,US,United States,Oregon,NA,Oregon Department of Transportation,NA,NA,NA,NA,http://oregon-gtfs.trilliumtransit.com/gtfs_data/point-or-us/point-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-oregon-department-of-transportation-gtfs-800.zip?alt=media,https://oregon-gtfs.trilliumtransit.com,41.75243,46.19021,-124.288308,-116.951137,2022-03-17T15:20:34Z,NA,NA,NA,NA,Oregon>Oregon Department of Transportation,United States>Oregon>Oregon Department of Transportation,1
132,gtfs,NA,US,United States,Oregon,Albany,Oregon Express Shuttle,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/oregonexpressshuttle-or-us/oregonexpressshuttle-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-oregon-express-shuttle-gtfs-132.zip?alt=media,NA,44.0431237157416,45.58905,-123.28133,-122.59229,2022-03-14T21:13:15Z,NA,NA,NA,NA,Oregon>Oregon Express Shuttle,United States>Oregon>Oregon Express Shuttle,1
133,gtfs,NA,US,United States,Oregon,Eugene,Pacific Crest Bus Lines,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/pacificcrest-or-us/pacificcrest-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-pacific-crest-bus-lines-gtfs-133.zip?alt=media,NA,42.2067453083721,44.7365194756296,-124.213689565659,-121.161056,2022-03-14T21:13:17Z,NA,NA,NA,NA,Oregon>Pacific Crest Bus Lines,United States>Oregon>Pacific Crest Bus Lines,1
112,gtfs,NA,US,United States,Oregon,NA,People Mover,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/peoplemover-or-us/peoplemover-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-people-mover-gtfs-112.zip?alt=media,NA,43.5730477,46.0523909,-121.300789,-116.9382,2022-03-14T21:12:26Z,NA,NA,NA,NA,Oregon>People Mover,United States>Oregon>People Mover,1
878,gtfs,NA,US,United States,Oregon,Corvallis,Philomath Connection,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/philomathconnection-or-us/philomathconnection-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-philomath-connection-gtfs-878.zip?alt=media,NA,44.538819319,44.568894,-123.377022609,-123.263341,2022-03-17T15:29:12Z,NA,NA,NA,NA,Oregon>Philomath Connection,United States>Oregon>Philomath Connection,1
1327,gtfs,NA,US,United States,Oregon,Klamath Falls,Quail Trail Public Transit,NA,NA,NA,NA,https://oregon-gtfs.trilliumtransit.com/gtfs_data/quailtrail-or-us/quailtrail-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-quail-trail-public-transit-gtfs-1327.zip?alt=media,NA,42.19945,42.5752845423563,-121.874721,-121.271743550926,2022-04-22T15:53:30Z,NA,NA,NA,NA,Oregon>Quail Trail Public Transit,United States>Oregon>Quail Trail Public Transit,1
24,gtfs,NA,US,United States,Oregon,Florence,Rhody Express,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/rhodyexpress-or-us/rhodyexpress-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-rhody-express-gtfs-24.zip?alt=media,NA,43.9663292158148,44.00783688,-124.118156,-124.086991158899,2022-03-14T20:06:49Z,NA,fares-v1,NA,NA,Oregon>Rhody Express,United States>Oregon>Rhody Express,1
253,gtfs,NA,US,United States,Oregon,Portland,Ride Connection,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/rideconnection-or-us/rideconnection-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-ride-connection-gtfs-253.zip?alt=media,NA,45.147045,45.617867,-123.143750977524,-121.996403,2022-03-15T17:44:16Z,NA,NA,NA,NA,Oregon>Ride Connection,United States>Oregon>Ride Connection,1
122,gtfs,NA,US,United States,Oregon,Medford,Rogue Valley Transportation District (RVTD),NA,NA,NA,NA,http://data.trilliumtransit.com/gtfs/rvtd-or-us/rvtd-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-rogue-valley-transportation-district-rvtd-gtfs-122.zip?alt=media,NA,42.175814788092,42.481486,-122.9667,-122.671537,2022-03-14T21:12:48Z,NA,NA,NA,NA,Oregon>Rogue Valley Transportation District (RVTD),United States>Oregon>Rogue Valley Transportation District (RVTD),1
261,gtfs,NA,US,United States,Oregon,Sandy,Sandy Area Metro (SAM),NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/sandy-or-us/sandy-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-sandy-area-metro-sam-gtfs-261.zip?alt=media,NA,45.285866,45.502997144364,-122.427862,-121.7089955,2022-03-15T17:44:29Z,NA,NA,NA,NA,Oregon>Sandy Area Metro (SAM),United States>Oregon>Sandy Area Metro (SAM),1
1284,gtfs,NA,US,United States,Oregon,NA,Shuttle Oregon,NA,NA,support+test+shuttleoregon-or-us@trilliumtransit.com,NA,https://oregon-gtfs.trilliumtransit.com/gtfs_data/shuttleoregon-or-us/shuttleoregon-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-shuttle-oregon-gtfs-1284.zip?alt=media,NA,44.05812,45.5890770264258,-123.028335,-120.830689,2022-04-26T00:04:32Z,NA,NA,NA,NA,Oregon>Shuttle Oregon,United States>Oregon>Shuttle Oregon,1
883,gtfs,NA,US,United States,Oregon,Molalla,South Clackamas Transportation District,NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/sctd-or-us/sctd-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-south-clackamas-transportation-district-gtfs-883.zip?alt=media,NA,45.1390469449441,45.32274907,-122.6915965,-122.5630179,2022-03-17T15:29:20Z,NA,fares-v1,NA,NA,Oregon>South Clackamas Transportation District,United States>Oregon>South Clackamas Transportation District,1
134,gtfs,NA,US,United States,Oregon,Cottage Grove,South Lane Wheels,NA,NA,support+test+southlanewheels-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/southlanewheels-or-us/southlanewheels-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-south-lane-wheels-gtfs-134.zip?alt=media,NA,43.780193,43.80619,-123.069565,-123.039391,2022-03-14T21:13:17Z,inactive,fares-v1,NA,NA,Oregon>South Lane Wheels,United States>Oregon>South Lane Wheels,1
248,gtfs,NA,US,United States,Oregon,Wilsonville,South Metro Area Regional Transit (SMART),NA,NA,support@gmvsync.com,NA,http://data.trilliumtransit.com/gtfs/wilsonville-or-us/wilsonville-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-south-metro-area-regional-transit-smart-gtfs-248.zip?alt=media,NA,44.937789,45.394674,-123.035021,-122.691596,2022-03-15T17:44:08Z,NA,NA,NA,NA,Oregon>South Metro Area Regional Transit (SMART),United States>Oregon>South Metro Area Regional Transit (SMART),1
637,gtfs,NA,US,United States,Oregon,Brookings,SouthWest POINT,NA,NA,support+test+southwestpoint-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/southwestpoint-or-us/southwestpoint-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-southwest-point-gtfs-637.zip?alt=media,NA,41.75243,42.44289,-124.288308,-121.74456016694,2022-03-16T20:11:38Z,inactive,fares-v1,NA,NA,Oregon>SouthWest POINT,United States>Oregon>SouthWest POINT,1
246,gtfs,NA,US,United States,Oregon,Tillamook,"Sunset Empire Transportation District (SETD), Tillamook County Transportation District, Columbia County Rider",NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/tillamook-or-us/tillamook-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-sunset-empire-transportation-district-setd-tillamook-county-transportation-district-columbia-county-rider-gtfs-246.zip?alt=media,NA,44.924787739481,46.19935,-124.010371416807,-122.677082455061,2022-03-15T17:43:41Z,NA,fares-v1|flex-v1,NA,NA,"Oregon>Sunset Empire Transportation District (SETD), Tillamook County Transportation District, Columbia County Rider","United States>Oregon>Sunset Empire Transportation District (SETD), Tillamook County Transportation District, Columbia County Rider",1
255,gtfs,NA,US,United States,Oregon,Portland,Swan Island Evening Shuttle,NA,NA,support+test+swanisland-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/swanisland-or-us/swanisland-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-swan-island-evening-shuttle-gtfs-255.zip?alt=media,NA,45.5183498528882,45.572858,-122.718875009787,-122.665648,2022-03-15T17:44:18Z,NA,NA,NA,NA,Oregon>Swan Island Evening Shuttle,United States>Oregon>Swan Island Evening Shuttle,1
247,gtfs,NA,US,United States,Oregon,Portland,"TriMet, Portland Streetcar",NA,NA,NA,NA,http://developer.trimet.org/schedule/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-trimet-portland-streetcar-gtfs-247.zip?alt=media,NA,45.285216,45.637726,-123.115448,-122.333048,2022-03-15T17:44:07Z,NA,NA,NA,NA,"Oregon>TriMet, Portland Streetcar","United States>Oregon>TriMet, Portland Streetcar",1
123,gtfs,NA,US,United States,Oregon,Roseburg,UTrans,NA,NA,support+test+umpquatransit-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/umpquatransit-or-us/umpquatransit-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-utrans-gtfs-123.zip?alt=media,NA,42.737182450611,43.695870028905,-124.17377849378,-123.01875661,2022-03-14T21:12:49Z,NA,NA,NA,NA,Oregon>UTrans,United States>Oregon>UTrans,1
633,gtfs,NA,US,United States,Oregon,Newport,Valley Retriever Busline,NA,NA,support+valleyretriever-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/valleyretriever-or-us/valleyretriever-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-valley-retriever-busline-gtfs-633.zip?alt=media,NA,44.0579701022706,45.5280202718972,-124.0604784,-121.300789117813,2022-03-16T20:11:33Z,inactive,NA,NA,NA,Oregon>Valley Retriever Busline,United States>Oregon>Valley Retriever Busline,1
249,gtfs,NA,US,United States,Oregon,Astoria,Wahkiakum on the Move,NA,NA,support+test+wotm-wa-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/wotm-wa-us/wotm-wa-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-wahkiakum-on-the-move-gtfs-249.zip?alt=media,NA,46.11987482,46.37641594,-123.80452661,-122.90088792271,2022-03-15T17:44:10Z,inactive,fares-v1,NA,NA,Oregon>Wahkiakum on the Move,United States>Oregon>Wahkiakum on the Move,1
289,gtfs,NA,US,United States,Oregon,Wallowa,"Wallowa Community Connection (WCC), Northeast Oregon Public Transit",NA,NA,NA,NA,http://oregon-gtfs.com/gtfs_data/northeast-or-us/northeast-or-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-wallowa-community-connection-wcc-gtfs-289.zip?alt=media,NA,44.7619984867002,45.570984,-118.1063098,-117.190035,2022-03-15T21:13:47Z,NA,NA,NA,NA,"Oregon>Wallowa Community Connection (WCC), Northeast Oregon Public Transit","United States>Oregon>Wallowa Community Connection (WCC), Northeast Oregon Public Transit",1
254,gtfs,NA,US,United States,Oregon,Portland,Washington Park Shuttle,NA,NA,support+test+washingtonparkshuttle-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/washingtonparkshuttle-or-us/washingtonparkshuttle-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-washington-park-shuttle-gtfs-254.zip?alt=media,NA,45.510506,45.521694,-122.716926,-122.700742129279,2022-03-15T17:44:17Z,NA,NA,NA,NA,Oregon>Washington Park Shuttle,United States>Oregon>Washington Park Shuttle,1
831,gtfs,NA,US,United States,Oregon,Portland,Water Avenue Shuttle,NA,NA,support+ceic-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/ceic-or-us/ceic-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-water-avenue-shuttle-gtfs-831.zip?alt=media,NA,45.504399,45.5278280333969,-122.666230784074,-122.658678,2022-03-17T15:22:33Z,inactive,NA,NA,NA,Oregon>Water Avenue Shuttle,United States>Oregon>Water Avenue Shuttle,1
833,gtfs,NA,US,United States,Oregon,Salem,Wheatland Ferry,NA,NA,support+test+wheatlandferry-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/wheatlandferry-or-us/wheatlandferry-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-wheatland-ferry-gtfs-833.zip?alt=media,NA,45.089973820919,45.0905678833229,-123.046260413675,-123.044224655623,2022-03-17T15:22:36Z,NA,NA,NA,NA,Oregon>Wheatland Ferry,United States>Oregon>Wheatland Ferry,1
251,gtfs,NA,US,United States,Oregon,Woodburn,Woodburn Transit Service (WTS),NA,NA,support+test+woodburn-or-us@trilliumtransit.com,NA,http://oregon-gtfs.com/gtfs_data/woodburn-or-us/woodburn-or-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-woodburn-transit-service-wts-gtfs-251.zip?alt=media,NA,44.979376,45.1565210390247,-122.979012,-122.830040925148,2022-03-15T17:44:13Z,NA,fares-v1|flex-v1,NA,NA,Oregon>Woodburn Transit Service (WTS),United States>Oregon>Woodburn Transit Service (WTS),1
250,gtfs,NA,US,United States,Oregon,Yamhill,Yamhill County Transit Area,NA,NA,NA,NA,http://ycta.connexionz.net/rtt/public/resource/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-yamhill-county-transit-area-gtfs-250.zip?alt=media,NA,44.951319,45.521608,-123.617235,-122.768607,2022-03-15T17:44:11Z,NA,NA,NA,NA,Oregon>Yamhill County Transit Area,United States>Oregon>Yamhill County Transit Area,1
1312,gtfs,NA,US,United States,Pennsylvania,Rochester,Beaver County Transit Authority,NA,NA,NA,NA,https://transitfeeds.com/p/beaver-county-transit-authority/1154/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-pennsylvania-beaver-county-transit-authority-gtfs-1312.zip?alt=media,NA,40.4382300638098,40.799899148935,-80.3831790616023,-79.9912694091361,2022-04-04T18:44:56Z,inactive,NA,NA,NA,Pennsylvania>Beaver County Transit Authority,United States>Pennsylvania>Beaver County Transit Authority,1
221,gtfs,NA,US,United States,Pennsylvania,Berks Area,Berks Area Regional Transportation Authority (BARTA),NA,NA,NA,NA,https://github.com/transitland/gtfs-archives-not-hosted-elsewhere/raw/master/barta.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-pennsylvania-berks-area-regional-transportation-authority-barta-gtfs-221.zip?alt=media,NA,40.2538235326223,40.5647832629499,-76.1888396673733,-75.760175174387,2022-03-15T17:42:54Z,NA,NA,NA,NA,Pennsylvania>Berks Area Regional Transportation Authority (BARTA),United States>Pennsylvania>Berks Area Regional Transportation Authority (BARTA),1
